subject_id,session_left,session_right,edge,left_value,right_value,jaccard_min_over_max
sub-NORB00089,ses-1,ses-2,T5-PZ,3.540603450878509,3.061603662946424,0.8647123874284103
sub-NORB00089,ses-1,ses-2,T6-FZ,2.1325314584466986,1.9274378520382212,0.9038262223067677
sub-NORB00089,ses-1,ses-2,T6-CZ,1.3211685719742639,2.454985234310422,0.5381574412382832
sub-NORB00089,ses-1,ses-2,T6-PZ,2.860436141839354,3.4804553855859135,0.8218568620892742
sub-NORB00089,ses-1,ses-2,FZ-CZ,3.386666029956442,4.623024474094057,0.7325650229485545
sub-NORB00089,ses-1,ses-2,FZ-PZ,2.1405660680889826,3.0748187870643777,0.6961600719672477
sub-NORB00089,ses-1,ses-2,CZ-PZ,3.56557505689808,4.79122110732588,0.7441892112735601
sub-NORB00090,ses-1,ses-2,Fp1-Fp2,8.122671756975743,8.174398921899384,0.9936720527811455
sub-NORB00090,ses-1,ses-2,Fp1-F3,13.379517735501738,6.802104067891894,0.508396804904479
sub-NORB00090,ses-1,ses-2,Fp1-F4,4.666332844306887,5.166442071347587,0.9032004578519828
sub-NORB00090,ses-1,ses-2,Fp1-C3,4.411231590216627,2.99914943323896,0.6798893623927095
sub-NORB00090,ses-1,ses-2,Fp1-C4,1.0682363065963711,3.044091302414687,0.3509212439682759
sub-NORB00090,ses-1,ses-2,Fp1-P3,0.6178660921100505,1.7030302060855043,0.3628039537421036
sub-NORB00090,ses-1,ses-2,Fp1-P4,0.8513191315434765,1.3698574380775161,0.6214654955177189
sub-NORB00090,ses-1,ses-2,Fp1-O1,0.6742877754387429,1.4895432302116962,0.4526809036236646
sub-NORB00090,ses-1,ses-2,Fp1-O2,0.549900801429527,1.2181681428883127,0.4514161732432897
sub-NORB00090,ses-1,ses-2,Fp1-F7,7.28448194286515,6.38905701559915,0.877077747698581
sub-NORB00090,ses-1,ses-2,Fp1-F8,4.319308967941273,5.159626493792734,0.8371359774079769
sub-NORB00090,ses-1,ses-2,Fp1-T3,3.2884874839236673,1.6729234558090944,0.5087212476822449
sub-NORB00090,ses-1,ses-2,Fp1-T4,0.31949633934766475,1.4902804243188958,0.2143867248968827
sub-NORB00090,ses-1,ses-2,Fp1-T5,0.6723776326692105,0.906026738104325,0.7421167658650148
sub-NORB00090,ses-1,ses-2,Fp1-T6,1.1212489361911195,0.74551883277222,0.6649003702110488
sub-NORB00090,ses-1,ses-2,Fp1-FZ,13.445903139424594,6.800303501134399,0.5057528252747336
sub-NORB00090,ses-1,ses-2,Fp1-CZ,8.784846474766624,2.648357125548707,0.30146880007018706
sub-NORB00090,ses-1,ses-2,Fp1-PZ,0.7538806124934915,1.9284974569467668,0.39091605217206216
sub-NORB00090,ses-1,ses-2,Fp2-F3,7.94598176052472,7.0997835159360845,0.8935061430932915
sub-NORB00090,ses-1,ses-2,Fp2-F4,5.47436578908033,6.0892626317249965,0.8990194905634288
sub-NORB00090,ses-1,ses-2,Fp2-C3,4.404716828455398,2.9044729287190694,0.6594006020899148
sub-NORB00090,ses-1,ses-2,Fp2-C4,1.2199855168710814,3.1022578921391117,0.3932572852703294
sub-NORB00090,ses-1,ses-2,Fp2-P3,0.681944007319,1.90306442875493,0.3583399474105867
sub-NORB00090,ses-1,ses-2,Fp2-P4,1.1232636788191142,1.9453119924988962,0.5774208369405051
sub-NORB00090,ses-1,ses-2,Fp2-O1,0.5774485952678028,1.4496978716259297,0.39832340694558444
sub-NORB00090,ses-1,ses-2,Fp2-O2,0.5534288602007464,1.1160834369794368,0.4958669234430571
sub-NORB00090,ses-1,ses-2,Fp2-F7,8.137163153497024,4.753632996553792,0.5841879911810386
sub-NORB00090,ses-1,ses-2,Fp2-F8,6.316698247513786,6.5542714133384745,0.9637529252540248
sub-NORB00090,ses-1,ses-2,Fp2-T3,3.3988682446595733,1.5855861325564362,0.46650414738722734
sub-NORB00090,ses-1,ses-2,Fp2-T4,0.3975260371865914,1.8573570428997983,0.2140277975665648
sub-NORB00090,ses-1,ses-2,Fp2-T5,0.706987863421373,0.9039253868022069,0.7821307751101729
sub-NORB00090,ses-1,ses-2,Fp2-T6,1.167190143567652,0.596231445881643,0.5108263200879957
sub-NORB00090,ses-1,ses-2,Fp2-FZ,8.013571063637448,6.825023186047342,0.851683117532546
sub-NORB00090,ses-1,ses-2,Fp2-CZ,7.210304339208922,2.694921279087699,0.37375971280892867
sub-NORB00090,ses-1,ses-2,Fp2-PZ,0.8624096018929309,2.1475184447586666,0.40158425833210787
sub-NORB00090,ses-1,ses-2,F3-F4,5.133803271918982,9.085020968156302,0.5650843613804919
sub-NORB00090,ses-1,ses-2,F3-C3,4.708799725728061,3.380195688422051,0.7178465607601129
sub-NORB00090,ses-1,ses-2,F3-C4,1.2612795486171389,5.066248915683779,0.2489572797563396
sub-NORB00090,ses-1,ses-2,F3-P3,0.6462145447823208,2.4007238239184674,0.26917487898610837
sub-NORB00090,ses-1,ses-2,F3-P4,0.8226737634867523,3.0911987824348692,0.2661342156840364
sub-NORB00090,ses-1,ses-2,F3-O1,0.66688552701428,1.5047498779130122,0.44318696203465113
sub-NORB00090,ses-1,ses-2,F3-O2,0.5455423627405158,1.1996330451743096,0.45475769856043535
sub-NORB00090,ses-1,ses-2,F3-F7,7.192225458974486,5.092429253748162,0.708046387421547
sub-NORB00090,ses-1,ses-2,F3-F8,4.223733772643479,6.244339413776719,0.6764100239850461
sub-NORB00090,ses-1,ses-2,F3-T3,3.1833372402743167,1.5433508676760022,0.4848216670700612
sub-NORB00090,ses-1,ses-2,F3-T4,0.3054320929718576,2.285195664268799,0.13365686700162177
sub-NORB00090,ses-1,ses-2,F3-T5,0.6254937929670256,0.8648478210893963,0.7232414509400382
sub-NORB00090,ses-1,ses-2,F3-T6,1.1198177113870784,0.7978876695676298,0.7125156723761001
sub-NORB00090,ses-1,ses-2,F3-FZ,14.535465441273647,13.57444935051598,0.9338847390446233
sub-NORB00090,ses-1,ses-2,F3-CZ,9.253785916123034,4.116741260746193,0.44487102879412005
sub-NORB00090,ses-1,ses-2,F3-PZ,0.7174235953628416,2.876046039135576,0.2494478828226513
sub-NORB00090,ses-1,ses-2,F4-C3,5.857407311945517,3.6807425920133268,0.6283910945559259
sub-NORB00090,ses-1,ses-2,F4-C4,2.21086688818865,7.36607754623064,0.30014167978994355
sub-NORB00090,ses-1,ses-2,F4-P3,1.150094857475937,2.5101104912627155,0.45818495300474993
sub-NORB00090,ses-1,ses-2,F4-P4,0.8896445572959782,2.8767490481675098,0.3092534463034522
sub-NORB00090,ses-1,ses-2,F4-O1,0.6297467274950287,1.4567430091072064,0.4322977515992895
sub-NORB00090,ses-1,ses-2,F4-O2,0.5529776877087536,1.1610914584657708,0.4762567872469242
sub-NORB00090,ses-1,ses-2,F4-F7,5.074096389253682,4.092428298467712,0.8065334168927056
sub-NORB00090,ses-1,ses-2,F4-F8,4.180485993499068,6.236920540524455,0.6702804639463206
sub-NORB00090,ses-1,ses-2,F4-T3,4.445965615135634,1.5400064027604898,0.346382886434786
sub-NORB00090,ses-1,ses-2,F4-T4,0.555964955888077,2.6223318340531985,0.21201167169936372
sub-NORB00090,ses-1,ses-2,F4-T5,0.6570086144948939,0.7775989690817655,0.8449196058872457
sub-NORB00090,ses-1,ses-2,F4-T6,0.9755818768483369,0.7511552165512936,0.7699560994080126
sub-NORB00090,ses-1,ses-2,F4-FZ,5.1792444430251425,9.37244012044697,0.5526036311212138
sub-NORB00090,ses-1,ses-2,F4-CZ,5.832510188125753,4.97938826560221,0.8537298873030019
sub-NORB00090,ses-1,ses-2,F4-PZ,0.9367694864532099,3.372985223123581,0.27772712433815727
sub-NORB00090,ses-1,ses-2,C3-C4,2.40272213497539,4.194352370378974,0.5728469910977688
sub-NORB00090,ses-1,ses-2,C3-P3,1.5431796501902526,4.74113064559018,0.3254876875467658
sub-NORB00090,ses-1,ses-2,C3-P4,0.6515320151729507,3.5755422637763,0.1822190781447614
sub-NORB00090,ses-1,ses-2,C3-O1,0.6104148069400837,2.5555278591497985,0.2388605566378616
sub-NORB00090,ses-1,ses-2,C3-O2,0.6939723539366258,2.1782993695627226,0.31858447173674553
sub-NORB00090,ses-1,ses-2,C3-F7,4.922955625380805,3.276478625876795,0.6655511191253831
sub-NORB00090,ses-1,ses-2,C3-F8,3.6015602022697357,2.4910527762414647,0.6916593465997266
sub-NORB00090,ses-1,ses-2,C3-T3,5.91787868667685,2.8800489964636062,0.4866691510502864
sub-NORB00090,ses-1,ses-2,C3-T4,0.4980078475676927,2.1306925420622957,0.23373050674203386
sub-NORB00090,ses-1,ses-2,C3-T5,0.6248149822329323,1.879751446085868,0.3323923402394289
sub-NORB00090,ses-1,ses-2,C3-T6,0.8252725514711023,1.2887877286019935,0.640347927867309
sub-NORB00090,ses-1,ses-2,C3-FZ,4.783002823696688,3.41111877792169,0.7131751545330061
sub-NORB00090,ses-1,ses-2,C3-CZ,6.179610339342384,5.034203285643503,0.8146473659663189
sub-NORB00090,ses-1,ses-2,C3-PZ,1.1785090940266807,4.462604535245843,0.2640854874588965
sub-NORB00090,ses-1,ses-2,C4-P3,3.083260409596604,3.5319590158975367,0.8729604153725125
sub-NORB00090,ses-1,ses-2,C4-P4,3.0173899173840786,4.780466497634973,0.6311915205089009
sub-NORB00090,ses-1,ses-2,C4-O1,1.5075474247685956,1.800658068732862,0.8372202646055223
sub-NORB00090,ses-1,ses-2,C4-O2,0.9117822642218337,1.6628575513390484,0.5483225327915812
sub-NORB00090,ses-1,ses-2,C4-F7,1.0544860748213531,2.61841855766318,0.40271868366317803
sub-NORB00090,ses-1,ses-2,C4-F8,1.0037336233913285,3.610513711796224,0.27800299445254645
sub-NORB00090,ses-1,ses-2,C4-T3,1.567508793651748,1.6455065625100542,0.9525995394759602
sub-NORB00090,ses-1,ses-2,C4-T4,1.8435850971508916,3.2755167765928848,0.5628379345589997
sub-NORB00090,ses-1,ses-2,C4-T5,1.3970605242440424,1.3213926538873269,0.9458378008371113
sub-NORB00090,ses-1,ses-2,C4-T6,2.2621909946864873,1.7395937834779116,0.7689862560517348
sub-NORB00090,ses-1,ses-2,C4-FZ,1.2934303395387083,5.230321795961819,0.2472946005993988
sub-NORB00090,ses-1,ses-2,C4-CZ,1.6209864499019824,5.809695521911747,0.27901401093883454
sub-NORB00090,ses-1,ses-2,C4-PZ,2.6746526216758975,5.491564685485869,0.487047458212587
sub-NORB00090,ses-1,ses-2,P3-P4,3.711620962040363,6.268110200956565,0.5921435397664098
sub-NORB00090,ses-1,ses-2,P3-O1,2.7351039828888477,5.196773412926829,0.526308108043609
sub-NORB00090,ses-1,ses-2,P3-O2,1.6265228429480019,3.5533302014058625,0.45774604406437486
sub-NORB00090,ses-1,ses-2,P3-F7,0.5681399820398497,2.060354559633543,0.27574864694205825
sub-NORB00090,ses-1,ses-2,P3-F8,0.5577018672613262,1.493554847223806,0.3734056826222169
sub-NORB00090,ses-1,ses-2,P3-T3,1.062830792619775,2.6449551477556,0.40183320065810924
sub-NORB00090,ses-1,ses-2,P3-T4,0.8328570158851742,1.9994265151922401,0.4165479499030736
sub-NORB00090,ses-1,ses-2,P3-T5,2.935431272173128,3.695470362316444,0.7943322457964733
sub-NORB00090,ses-1,ses-2,P3-T6,1.8079363199447267,2.170562610283631,0.8329344251021078
sub-NORB00090,ses-1,ses-2,P3-FZ,0.6452978504200794,2.4063543746342457,0.2681640980323862
sub-NORB00090,ses-1,ses-2,P3-CZ,0.799460679870841,3.6697881341879337,0.21784927375589466
sub-NORB00090,ses-1,ses-2,P3-PZ,3.54294361727838,7.252066351872029,0.4885426367291598
sub-NORB00090,ses-1,ses-2,P4-O1,2.6548623307719796,4.486665748269674,0.5917227802841906
sub-NORB00090,ses-1,ses-2,P4-O2,2.4789898731372353,4.171086623619731,0.5943271134910958
sub-NORB00090,ses-1,ses-2,P4-F7,1.0183377937289486,1.68361399319992,0.6048522985921908
sub-NORB00090,ses-1,ses-2,P4-F8,1.022504833866289,2.327261224198108,0.4393597174372241
sub-NORB00090,ses-1,ses-2,P4-T3,1.2068675567856517,1.6942728280381814,0.7123218508928683
sub-NORB00090,ses-1,ses-2,P4-T4,1.5311279812165248,3.164936579694548,0.4837784084015661
sub-NORB00090,ses-1,ses-2,P4-T5,1.5947348906532948,2.3005649302285645,0.6931927326627793
sub-NORB00090,ses-1,ses-2,P4-T6,4.705902591375879,3.1446749864195183,0.6682405607337699
sub-NORB00090,ses-1,ses-2,P4-FZ,0.8000176297436192,3.06703630900089,0.2608438730887509
sub-NORB00090,ses-1,ses-2,P4-CZ,0.6098080727080664,4.580392336873343,0.13313446269634013
sub-NORB00090,ses-1,ses-2,P4-PZ,3.2739133921289536,7.904063950947102,0.4142063389728341
sub-NORB00090,ses-1,ses-2,O1-O2,3.3392496440939805,6.544624856388184,0.5102278155537902
sub-NORB00090,ses-1,ses-2,O1-F7,0.5157333682644045,1.6902527188515717,0.3051220462551986
sub-NORB00090,ses-1,ses-2,O1-F8,0.7124121242170437,1.5700176881029821,0.453760572008482
sub-NORB00090,ses-1,ses-2,O1-T3,0.6079023437011927,1.9997049004937064,0.30399602638924766
sub-NORB00090,ses-1,ses-2,O1-T4,0.7005585045917078,1.3789458462511612,0.508039171006073
sub-NORB00090,ses-1,ses-2,O1-T5,2.767207295069437,3.232626659531762,0.8560243995111579
sub-NORB00090,ses-1,ses-2,O1-T6,2.707174870716989,2.3965693589128287,0.8852658115425336
sub-NORB00090,ses-1,ses-2,O1-FZ,0.6561571876915896,1.5137677469043127,0.4334596169283201
sub-NORB00090,ses-1,ses-2,O1-CZ,0.4976642610024678,2.1810819794791656,0.22817311118278472
sub-NORB00090,ses-1,ses-2,O1-PZ,2.755395048949882,4.127923153353654,0.667501536871226
sub-NORB00090,ses-1,ses-2,O2-F7,0.5931534118938767,1.131301856638586,0.5243104732951657
sub-NORB00090,ses-1,ses-2,O2-F8,0.5439238534741705,1.1442079060232155,0.4753715217408527
sub-NORB00090,ses-1,ses-2,O2-T3,0.7711505562472729,1.6676224661614065,0.46242514231793425
sub-NORB00090,ses-1,ses-2,O2-T4,0.6910402374904685,1.2549821948873894,0.5506374833887393
sub-NORB00090,ses-1,ses-2,O2-T5,1.0756744392810158,2.7982652178477045,0.38440760812099667
sub-NORB00090,ses-1,ses-2,O2-T6,1.951449216850588,3.396327025132752,0.5745763592286321
sub-NORB00090,ses-1,ses-2,O2-FZ,0.5519338233444483,1.196565531414847,0.4612650196365166
sub-NORB00090,ses-1,ses-2,O2-CZ,0.6683596946646804,1.8203145326989598,0.3671671475773536
sub-NORB00090,ses-1,ses-2,O2-PZ,2.2607061397385317,3.2990693764985535,0.6852557135788148
sub-NORB00090,ses-1,ses-2,F7-F8,4.620002835887161,4.795501860353239,0.9634034081152143
sub-NORB00090,ses-1,ses-2,F7-T3,4.517962693585138,3.6422114164777746,0.8061623487173091
sub-NORB00090,ses-1,ses-2,F7-T4,0.4397374886428589,1.9262660885242968,0.22828491414690255
sub-NORB00090,ses-1,ses-2,F7-T5,0.45231512347675273,1.5003219565181403,0.3014787069613107
sub-NORB00090,ses-1,ses-2,F7-T6,1.2300125629358303,0.7268659689737406,0.5909419065109672
sub-NORB00090,ses-1,ses-2,F7-FZ,7.273768959906972,5.121738978654844,0.7041382544435875
sub-NORB00090,ses-1,ses-2,F7-CZ,6.392604952328649,2.8178803680779243,0.4408031450545757
sub-NORB00090,ses-1,ses-2,F7-PZ,1.0468778924532187,1.9916755818160101,0.5256267145167665
sub-NORB00090,ses-1,ses-2,F8-T3,3.708952032336534,2.107845975707019,0.5683130861034986
sub-NORB00090,ses-1,ses-2,F8-T4,0.827751655079312,3.273231649638963,0.2528851433935673
sub-NORB00090,ses-1,ses-2,F8-T5,0.7892113147020308,0.7294991322524813,0.9243394242616834
sub-NORB00090,ses-1,ses-2,F8-T6,1.4312892524817356,0.9032642377638499,0.6310843431526265
sub-NORB00090,ses-1,ses-2,F8-FZ,4.28482039716554,6.237566346991411,0.6869378470390546
sub-NORB00090,ses-1,ses-2,F8-CZ,4.218413630128164,3.0761905480292535,0.7292292358575071
sub-NORB00090,ses-1,ses-2,F8-PZ,0.8876033894367694,2.2229827604334216,0.39928487311512517
sub-NORB00090,ses-1,ses-2,T3-T4,0.5713247461778174,1.91150051458363,0.29888809436301167
sub-NORB00090,ses-1,ses-2,T3-T5,1.0373184676095493,3.612325741513776,0.28716083261496017
sub-NORB00090,ses-1,ses-2,T3-T6,1.364653890965031,1.680974485677864,0.8118230839266578
sub-NORB00090,ses-1,ses-2,T3-FZ,3.208415274976304,1.542351720056178,0.4807207259252215
sub-NORB00090,ses-1,ses-2,T3-CZ,4.045500339645866,1.903957519452072,0.4706358570269556
sub-NORB00090,ses-1,ses-2,T3-PZ,1.057609329799606,1.8449221528286182,0.5732541767023009
sub-NORB00090,ses-1,ses-2,T4-T5,1.18226741324563,1.114642618340977,0.9428007622074219
sub-NORB00090,ses-1,ses-2,T4-T6,1.8233613450199857,2.9937889823687103,0.6090480510678236
sub-NORB00090,ses-1,ses-2,T4-FZ,0.3091476038706736,2.352514450776501,0.13141156423869466
sub-NORB00090,ses-1,ses-2,T4-CZ,0.3792192719190753,2.6563262627466075,0.14276080360963167
sub-NORB00090,ses-1,ses-2,T4-PZ,0.9022832803996008,2.2591810215209325,0.3993851186799378
sub-NORB00090,ses-1,ses-2,T5-T6,1.6427615603188355,2.528378967872304,0.6497291668666512
sub-NORB00090,ses-1,ses-2,T5-FZ,0.6247586619198153,0.844248520070197,0.7400174795306343
sub-NORB00090,ses-1,ses-2,T5-CZ,0.3894557347959244,1.2372508976909755,0.3147750674683265
sub-NORB00090,ses-1,ses-2,T5-PZ,1.6644151423778015,2.5578033726248526,0.6507205206590044
sub-NORB00090,ses-1,ses-2,T6-FZ,1.0959273622444416,0.7786317828430731,0.7104775459282701
sub-NORB00090,ses-1,ses-2,T6-CZ,1.1590942343046997,1.4190252863370723,0.8168242281972775
sub-NORB00090,ses-1,ses-2,T6-PZ,1.8713302230649353,2.1078931739315268,0.8877727990240761
sub-NORB00090,ses-1,ses-2,FZ-CZ,9.515180551763736,4.186297141801874,0.4399598219947493
sub-NORB00090,ses-1,ses-2,FZ-PZ,0.7233602431375101,2.987110565907389,0.24216051839305666
sub-NORB00090,ses-1,ses-2,CZ-PZ,0.8059176578700897,4.933928491850662,0.16334198179021417
sub-NORB00094,ses-1,ses-2,Fp1-Fp2,10.957504800782322,9.534187592706063,0.8701057189612511
sub-NORB00094,ses-1,ses-2,Fp1-F3,13.819829392758193,10.52279831551104,0.761427512341444
sub-NORB00094,ses-1,ses-2,Fp1-F4,9.469359583732722,7.977919040636385,0.8424982671839327
sub-NORB00094,ses-1,ses-2,Fp1-C3,5.004365882005013,3.928501233189304,0.7850147902485778
sub-NORB00094,ses-1,ses-2,Fp1-C4,4.571508335296785,4.513954348191074,0.9874102849903316
sub-NORB00094,ses-1,ses-2,Fp1-P3,2.9606277334639803,2.7522310676437547,0.9296106486253851
sub-NORB00094,ses-1,ses-2,Fp1-P4,2.935039918304702,2.470950953686191,0.8418798457478659
sub-NORB00094,ses-1,ses-2,Fp1-O1,1.4053451827416594,0.675380986122685,0.48058014103346336
sub-NORB00094,ses-1,ses-2,Fp1-O2,1.039240012267076,0.8970431324453806,0.8631722430398956
sub-NORB00094,ses-1,ses-2,Fp1-F7,8.19845440957811,9.65874627899249,0.8488114474452575
sub-NORB00094,ses-1,ses-2,Fp1-F8,7.779212264909863,8.614127196703759,0.9030760850485955
sub-NORB00094,ses-1,ses-2,Fp1-T3,4.064654331811194,3.0209948796690513,0.7432353733073553
sub-NORB00094,ses-1,ses-2,Fp1-T4,3.5172998467397782,4.803602210766314,0.7322212981866928
sub-NORB00094,ses-1,ses-2,Fp1-T5,1.2349917898305909,0.7228837228975606,0.5853348409682316
sub-NORB00094,ses-1,ses-2,Fp1-T6,2.638490271960835,1.150834802326676,0.4361717056744784
sub-NORB00094,ses-1,ses-2,Fp1-FZ,12.828309365991688,7.564189612697835,0.5896482067037435
sub-NORB00094,ses-1,ses-2,Fp1-CZ,4.236136831301789,4.9226576535361115,0.8605385808738556
sub-NORB00094,ses-1,ses-2,Fp1-PZ,2.9054098816771634,3.0723772278379977,0.9456553236210752
sub-NORB00094,ses-1,ses-2,Fp2-F3,11.507602996507607,9.288935804348522,0.8071998840390637
sub-NORB00094,ses-1,ses-2,Fp2-F4,12.075279665786548,7.443911756352087,0.6164587456672551
sub-NORB00094,ses-1,ses-2,Fp2-C3,5.5605682092476885,3.255512445501201,0.5854639891094245
sub-NORB00094,ses-1,ses-2,Fp2-C4,4.36423333650962,4.062874143248277,0.9309479649632206
sub-NORB00094,ses-1,ses-2,Fp2-P3,3.6255803689489547,2.2740424589982906,0.6272216383545592
sub-NORB00094,ses-1,ses-2,Fp2-P4,3.3721950970074643,2.1794249925204396,0.6462926757869062
sub-NORB00094,ses-1,ses-2,Fp2-O1,1.2298601876622879,0.7053029825148326,0.5734822458603762
sub-NORB00094,ses-1,ses-2,Fp2-O2,0.8369959249375566,1.1021647402110837,0.75941090691874
sub-NORB00094,ses-1,ses-2,Fp2-F7,6.9820919665159975,7.097885266342256,0.9836862254768554
sub-NORB00094,ses-1,ses-2,Fp2-F8,9.723088225054802,8.3794360653716,0.8618080872473386
sub-NORB00094,ses-1,ses-2,Fp2-T3,3.482273830997021,2.566846290597749,0.737117876184604
sub-NORB00094,ses-1,ses-2,Fp2-T4,3.5416549449863877,4.813455065583151,0.7357822804475096
sub-NORB00094,ses-1,ses-2,Fp2-T5,1.1920180454521598,0.7919476778048997,0.6643755778919402
sub-NORB00094,ses-1,ses-2,Fp2-T6,2.084169839970581,1.4967433890270698,0.7181484734699919
sub-NORB00094,ses-1,ses-2,Fp2-FZ,12.075025659306114,7.009527860513975,0.5804979681440092
sub-NORB00094,ses-1,ses-2,Fp2-CZ,3.9577807994357728,4.304928464588336,0.9193604102813449
sub-NORB00094,ses-1,ses-2,Fp2-PZ,3.3509898051181897,2.7037033628321416,0.8068372391651552
sub-NORB00094,ses-1,ses-2,F3-F4,10.281559111302847,11.01288448470999,0.9335936580082633
sub-NORB00094,ses-1,ses-2,F3-C3,5.186204195219774,5.1117007967873525,0.9856343106387727
sub-NORB00094,ses-1,ses-2,F3-C4,4.672064319138971,5.767037300390301,0.8101324953842027
sub-NORB00094,ses-1,ses-2,F3-P3,3.1729966915666252,2.91195246351277,0.9177294357893048
sub-NORB00094,ses-1,ses-2,F3-P4,2.784056795970581,2.639796920378056,0.9481835730501924
sub-NORB00094,ses-1,ses-2,F3-O1,1.3669924775554485,0.6105904118164099,0.4466669874499313
sub-NORB00094,ses-1,ses-2,F3-O2,0.923813736336073,0.9120859788252256,0.9873050626445968
sub-NORB00094,ses-1,ses-2,F3-F7,8.638244207560549,8.42436776022279,0.9752407500646294
sub-NORB00094,ses-1,ses-2,F3-F8,8.361959271369708,8.718732207126216,0.9590797231431307
sub-NORB00094,ses-1,ses-2,F3-T3,4.188219932372401,2.354417673361939,0.5621523490597324
sub-NORB00094,ses-1,ses-2,F3-T4,3.697469087799981,5.110311571413821,0.7235310481816742
sub-NORB00094,ses-1,ses-2,F3-T5,1.1540844633925367,0.6653293531335042,0.5764997053835278
sub-NORB00094,ses-1,ses-2,F3-T6,2.3673438643206235,1.3149703681198495,0.5554623423907272
sub-NORB00094,ses-1,ses-2,F3-FZ,14.31652787552906,10.287129601614616,0.7185491964988376
sub-NORB00094,ses-1,ses-2,F3-CZ,4.435257478943433,5.76279026409708,0.7696371507003568
sub-NORB00094,ses-1,ses-2,F3-PZ,2.7728549945029886,3.3462060710123622,0.8286563755065115
sub-NORB00094,ses-1,ses-2,F4-C3,5.890982785204254,6.088537811868751,0.9675529605352221
sub-NORB00094,ses-1,ses-2,F4-C4,5.214190611467871,8.360027855582585,0.6237049327516279
sub-NORB00094,ses-1,ses-2,F4-P3,3.671246393143021,3.148429210561276,0.8575913663658649
sub-NORB00094,ses-1,ses-2,F4-P4,3.8319594924266447,2.8192876147005057,0.7357300149629584
sub-NORB00094,ses-1,ses-2,F4-O1,1.2099678379305625,0.7567471706602774,0.625427508845657
sub-NORB00094,ses-1,ses-2,F4-O2,1.0490040646974466,1.0422184781114159,0.9935314010551639
sub-NORB00094,ses-1,ses-2,F4-F7,7.27280251805787,6.903659821083842,0.9492434043056344
sub-NORB00094,ses-1,ses-2,F4-F8,9.937974414702827,9.396311058457137,0.9454955976296013
sub-NORB00094,ses-1,ses-2,F4-T3,4.0074958917087224,1.9662805227291753,0.4906506646200926
sub-NORB00094,ses-1,ses-2,F4-T4,3.8955016051785516,6.20557239244773,0.6277425125068934
sub-NORB00094,ses-1,ses-2,F4-T5,1.3636222176645072,0.7596836147919988,0.5571070967830947
sub-NORB00094,ses-1,ses-2,F4-T6,2.3483151662456816,1.5543698538562132,0.6619085360425571
sub-NORB00094,ses-1,ses-2,F4-FZ,11.200770437965984,9.966697917320015,0.8898225325230332
sub-NORB00094,ses-1,ses-2,F4-CZ,4.083564341390065,6.864590084638429,0.5948737347810846
sub-NORB00094,ses-1,ses-2,F4-PZ,3.85801416508175,3.5886381691551796,0.9301775513515093
sub-NORB00094,ses-1,ses-2,C3-C4,7.21398116762331,8.46659747512157,0.8520519829625803
sub-NORB00094,ses-1,ses-2,C3-P3,7.354214308685332,6.764582617746567,0.9198239721893323
sub-NORB00094,ses-1,ses-2,C3-P4,6.840052788044521,5.267619709290711,0.7701138971467869
sub-NORB00094,ses-1,ses-2,C3-O1,2.1313172301579058,1.3889418413623524,0.6516823594859448
sub-NORB00094,ses-1,ses-2,C3-O2,1.620338691841965,1.8669563758645407,0.8679038850554968
sub-NORB00094,ses-1,ses-2,C3-F7,5.173794872785527,5.1141278983053535,0.9884674642216633
sub-NORB00094,ses-1,ses-2,C3-F8,4.764620502903395,4.953104755813933,0.9619462413571416
sub-NORB00094,ses-1,ses-2,C3-T3,6.627666183478602,3.1761641726846013,0.47922814528621255
sub-NORB00094,ses-1,ses-2,C3-T4,3.9272666420789637,4.369739437018022,0.8987416066068671
sub-NORB00094,ses-1,ses-2,C3-T5,2.3032074359594,1.9880800889189523,0.8631789121029901
sub-NORB00094,ses-1,ses-2,C3-T6,2.7480589511690723,2.75230029591875,0.9984589818356787
sub-NORB00094,ses-1,ses-2,C3-FZ,5.437391780850839,5.3405657564318085,0.9821925606390866
sub-NORB00094,ses-1,ses-2,C3-CZ,6.297575406357165,7.086169603807503,0.8887136151770042
sub-NORB00094,ses-1,ses-2,C3-PZ,6.841001347303172,6.415617331419322,0.9378184575198859
sub-NORB00094,ses-1,ses-2,C4-P3,5.721354025901976,4.068974177045933,0.7111907703359531
sub-NORB00094,ses-1,ses-2,C4-P4,6.805251748783873,4.857914007857098,0.7138478027245984
sub-NORB00094,ses-1,ses-2,C4-O1,1.7484996764786809,0.9673039912731575,0.5532194282250138
sub-NORB00094,ses-1,ses-2,C4-O2,2.1268942902181904,1.4036094705237603,0.6599338185160905
sub-NORB00094,ses-1,ses-2,C4-F7,4.770329849814428,4.9189089445008225,0.9697942986213435
sub-NORB00094,ses-1,ses-2,C4-F8,5.710411382557715,6.183754005059464,0.9234538401568907
sub-NORB00094,ses-1,ses-2,C4-T3,5.577733711750441,1.872010255936679,0.3356220201034288
sub-NORB00094,ses-1,ses-2,C4-T4,5.208377650674343,6.255483802282903,0.8326098852295926
sub-NORB00094,ses-1,ses-2,C4-T5,2.4962213332840193,1.0420358359287412,0.41744528901924044
sub-NORB00094,ses-1,ses-2,C4-T6,4.220986241507593,2.6871279820363285,0.6366114050816184
sub-NORB00094,ses-1,ses-2,C4-FZ,4.805681029515764,6.044198486199794,0.7950898767616861
