,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.991682047128134,0.9346795203297652,0.875059436398475,0.7117090128542806,0.6935322440609618,0.45130310421447856,0.42325390639697696,0.18402871518158304,0.17430716917671824,0.8428307616828118,0.7894170972912221,0.6637999082153003,0.5677982519608024,0.37818897549966696,0.24728880964883182,0.9669407106288138,0.6617951669321883,0.48927101313325355
Fp2,0.991682047128134,1.0,0.9307140287391209,0.9136064773895687,0.7054809677238177,0.7094916148023234,0.4453963371144104,0.4273333872591009,0.18662089389506797,0.17198041275453085,0.8485257264818842,0.8342436313719981,0.661213921230397,0.5798716143008904,0.36856229744460833,0.23897128003262705,0.9815423453954996,0.6706702227720303,0.49000966290105397
F3,0.9346795203297652,0.9307140287391209,1.0,0.8696559858874329,0.7977991769775362,0.7294484503920132,0.513776589969971,0.48969225242083014,0.21097977278469354,0.19484479295344312,0.9222990027458191,0.7794257820046859,0.6777371894362199,0.5483271666077522,0.3951067522896651,0.2624040440999098,0.9473343158416242,0.7396531938783163,0.5482112658582317
F4,0.875059436398475,0.9136064773895688,0.8696559858874329,1.0,0.7040161141346425,0.8000267980269858,0.44254555699263187,0.46736754954913784,0.20951916688038724,0.18169065062915646,0.7851311572930448,0.9234583522635411,0.5957235156431018,0.6022639270112612,0.33765749684787616,0.2507118984758529,0.9209809785137719,0.7341131629862885,0.5085963363648048
C3,0.7117090128542805,0.7054809677238177,0.7977991769775362,0.7040161141346425,1.0,0.8126247278196148,0.7681098678820505,0.653269936504407,0.3035396884441198,0.26671548340262496,0.7342493242928919,0.6527571460750498,0.7159994795323396,0.6178547300207189,0.5416570895957056,0.3380573683626736,0.7236661960902807,0.8552776564032856,0.722624112682134
C4,0.6935322440609618,0.7094916148023234,0.7294484503920132,0.800026798026986,0.8126247278196148,1.0,0.5985478383325114,0.7122664666616841,0.2698441932421102,0.2723163050455385,0.6492812476435541,0.7738605684363746,0.5643047377115521,0.7612534651921024,0.382357128718077,0.4089389919643779,0.7141365394470277,0.8196782848307536,0.6765236362877595
P3,0.4513031042144786,0.44539633711441046,0.513776589969971,0.44254555699263187,0.7681098678820504,0.5985478383325115,1.0,0.7324056969123823,0.5252678008445656,0.43604730189956126,0.47330799755409425,0.4049186048543519,0.5703327686855498,0.4649477168677425,0.7038551254229778,0.4387134627016657,0.44556605929204457,0.5408659878316683,0.8330852017696297
P4,0.42325390639697696,0.4273333872591009,0.48969225242083014,0.46736754954913784,0.653269936504407,0.7122664666616841,0.7324056969123823,1.0,0.4329077435316945,0.5818054666469732,0.42880105454124223,0.41758199417549907,0.3725274538710739,0.5324116343314713,0.39059683385534394,0.6990019847464164,0.435997216130932,0.5943976754919348,0.8621386779626462
O1,0.18402871518158304,0.18662089389506797,0.21097977278469354,0.20951916688038724,0.3035396884441199,0.2698441932421102,0.5252678008445656,0.4329077435316945,1.0,0.7543128480005741,0.2066519317968918,0.20165789990375488,0.21612757499515656,0.19456244184648677,0.4406877608832481,0.3970713806625762,0.18475054224806375,0.24969792882424266,0.4788753854093112
O2,0.17430716917671824,0.17198041275453085,0.19484479295344312,0.18169065062915646,0.26671548340262496,0.2723163050455385,0.43604730189956126,0.5818054666469734,0.7543128480005741,1.0,0.1904773810141021,0.18371358914393224,0.1584486018855353,0.21199715095833946,0.22389179554614824,0.5342171082414103,0.16834521715866949,0.22483303449704165,0.5585576876251815
F7,0.8428307616828118,0.8485257264818842,0.9222990027458191,0.7851311572930448,0.7342493242928919,0.6492812476435541,0.47330799755409425,0.42880105454124223,0.2066519317968918,0.1904773810141021,1.0,0.7704225625897161,0.7612389827527436,0.5148007076941645,0.4235362165105315,0.20177689226046594,0.8744548711515663,0.6581223975876511,0.4756964476499096
F8,0.7894170972912221,0.8342436313719983,0.7794257820046859,0.9234583522635411,0.6527571460750496,0.7738605684363745,0.4049186048543518,0.41758199417549907,0.20165789990375488,0.18371358914393224,0.7704225625897161,1.0,0.6004578164187989,0.6814397664066576,0.32452287987857453,0.22575208225298246,0.832659485424327,0.6574128715556534,0.44501442149888787
T3,0.6637999082153003,0.661213921230397,0.6777371894362199,0.5957235156431018,0.7159994795323396,0.5643047377115521,0.5703327686855498,0.3725274538710739,0.21612757499515656,0.15844860188553533,0.7612389827527436,0.6004578164187989,1.0,0.5772942131794966,0.6889691510896124,0.19837192152388364,0.6701860103676751,0.5753319154643424,0.4505622430138169
T4,0.5677982519608024,0.5798716143008904,0.5483271666077522,0.602263927011261,0.6178547300207189,0.7612534651921024,0.46494771686774256,0.5324116343314713,0.19456244184648677,0.21199715095833946,0.5148007076941645,0.6814397664066576,0.5772942131794966,1.0,0.4121035933429982,0.4570142894820459,0.5654643235223292,0.5515567329455673,0.4490871479105327
T5,0.37818897549966696,0.36856229744460833,0.3951067522896651,0.33765749684787616,0.5416570895957056,0.382357128718077,0.7038551254229778,0.39059683385534394,0.4406877608832481,0.22389179554614824,0.42353621651053147,0.32452287987857453,0.6889691510896124,0.4121035933429982,1.0,0.37573541231312135,0.36593116937132647,0.37441649949554917,0.4256864795252854
T6,0.24728880964883182,0.23897128003262705,0.26240404409990986,0.2507118984758529,0.33805736836267364,0.4089389919643779,0.4387134627016657,0.6990019847464164,0.3970713806625762,0.5342171082414103,0.20177689226046594,0.22575208225298246,0.1983719215238836,0.4570142894820458,0.37573541231312135,1.0,0.22373274220290162,0.2839979632571252,0.4500587632817842
FZ,0.9669407106288138,0.9815423453954996,0.9473343158416242,0.9209809785137719,0.7236661960902806,0.7141365394470277,0.44556605929204457,0.435997216130932,0.18475054224806375,0.16834521715866949,0.8744548711515663,0.832659485424327,0.6701860103676751,0.5654643235223292,0.36593116937132647,0.22373274220290162,1.0,0.7124528140152109,0.4962719024885186
CZ,0.6617951669321883,0.6706702227720303,0.7396531938783163,0.7341131629862885,0.8552776564032856,0.8196782848307538,0.5408659878316683,0.5943976754919348,0.24969792882424266,0.22483303449704165,0.6581223975876511,0.6574128715556534,0.5753319154643424,0.5515567329455672,0.37441649949554917,0.2839979632571252,0.7124528140152109,1.0,0.6528008285010213
PZ,0.48927101313325355,0.49000966290105397,0.5482112658582317,0.5085963363648048,0.722624112682134,0.6765236362877595,0.8330852017696296,0.8621386779626462,0.4788753854093112,0.5585576876251814,0.4756964476499096,0.445014421498888,0.4505622430138169,0.4490871479105327,0.4256864795252854,0.4500587632817842,0.4962719024885186,0.6528008285010213,1.0
